"name","slug","sources","category","ecosystems","signal_trace"
"Nuclear Mirage (same side)","nuclear-mirage-same-side","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Nova","nuclear-nova","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Osis","nuclear-osis","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Pickup (same side)","nuclear-pickup-same-side","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Butterfly","nuclear-ss-butterfly","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Dyno","nuclear-ss-dyno","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Whirl","nuclear-ss-whirl","footbagmoves","D","whirl-swirl|blurry-furious","doctrine_tokens=nuclear"
"Quantum Weaving Butterfly","quantum-weaving-butterfly","footbagmoves","D","quantum|weaving","doctrine_tokens=weaving"
"Shooting Eggbeater","shooting-eggbeater","footbagmoves","D","shooting","doctrine_tokens=shooting"
"Shooting Gyro Mirage","shooting-gyro-mirage","footbagmoves","D","gyro-spyro|shooting","doctrine_tokens=shooting"
"Antisymposium","antisymposium","fborg","D","symposium","doctrine_tokens=antisymposium"
"Blurrage (Stepping Paradox Barrage)","blurrage-stepping-paradox-barrage","fborg","D","stepping|paradox","doctrine_tokens=blurrage"
"Blurrier (Stepping Down Double Down)","blurrier-stepping-down-double-down","fborg","D","stepping|dlo-double-down","doctrine_tokens=blurrier"
"Blurry (Stepping Paradox)","blurry-stepping-paradox","fborg","D","stepping|blurry-furious|paradox","doctrine_tokens=blurry"
"Blurry Drifter (Stepping Paradox Drifter)","blurry-drifter-stepping-paradox-drifter","fborg","D","stepping|blurry-furious|paradox","doctrine_tokens=blurry"
"Blurry Symposium Whirl (Stepping Paradox Symposium Whirl)","blurry-symposium-whirl-stepping-paradox-symposium-whirl","fborg","D","stepping|symposium|whirl-swirl|blurry-furious|paradox","doctrine_tokens=blurry"
"Blurry Torque (Stepping Paradox Torque)","blurry-torque-stepping-paradox-torque","fborg","D","stepping|blender-torque|blurry-furious|paradox","doctrine_tokens=blurry"
"Blurry Whirl (Stepping Paradox Whirl)","blurry-whirl-stepping-paradox-whirl","fborg","D","stepping|whirl-swirl|blurry-furious|paradox","doctrine_tokens=blurry"
"Blurry Whirling Swirl (Stepping Paradox Whirling Swirl)","blurry-whirling-swirl-stepping-paradox-whirling-swirl","fborg","D","stepping|whirl-swirl|blurry-furious|paradox","doctrine_tokens=blurry"
"Food Processor (Blurry Blender)","food-processor-blurry-blender","fborg","D","blender-torque|blurry-furious","doctrine_tokens=blurry"
"Furious (Barraging Paradox Miraging)","furious-barraging-paradox-miraging","fborg","D","blurry-furious|paradox","doctrine_tokens=furious"
"Nuclear","nuclear","fborg","D","blurry-furious","doctrine_tokens=nuclear"
"Pogo (Symposium Whirling)","pogo-symposium-whirling","fborg","D","symposium|whirl-swirl|pogo","doctrine_tokens=pogo"
"Pogo Paradox Blender (Pogo Op Blender)","pogo-paradox-blender-pogo-op-blender","fborg","D","blender-torque|pogo|paradox","doctrine_tokens=pogo"
"Pogo Paradox Da Da Curve (Pogo Op Da Da Curve)","pogo-paradox-da-da-curve-pogo-op-da-da-curve","fborg","D","pogo|paradox","doctrine_tokens=pogo"
"Pogo Paradox Torque (Pogo Op Torque)","pogo-paradox-torque-pogo-op-torque","fborg","D","blender-torque|pogo|paradox","doctrine_tokens=pogo"
"Pogo Paradox Whirling Swirl (Pogo Op Whirling Swirl)","pogo-paradox-whirling-swirl-pogo-op-whirling-swirl","fborg","D","whirl-swirl|pogo|paradox","doctrine_tokens=pogo"
"Rooting/Rooted","rooting-rooted","fborg","D","rail-rooted","doctrine_tokens=rooted"
"Shooting (Stepping Paradox Illusion)","shooting-stepping-paradox-illusion","fborg","D","stepping|shooting|paradox","doctrine_tokens=shooting"
"Shooting Star (Shooting Double Over Down)","shooting-star-shooting-double-over-down","fborg","D","dlo-double-down|shooting","doctrine_tokens=shooting"
"Twinspinning (nuclear inspinning)","twinspinning-nuclear-inspinning","fborg","D","spinning|inspinning|blurry-furious","doctrine_tokens=nuclear"
"BS Blurriest","bs-blurriest","passback","D","","doctrine_tokens=blurriest"
"Eggbeater (Illusioning Legover)","eggbeater-illusioning-legover","passback","D","","doctrine_tokens=illusioning"
"Illusioning far Clipper","illusioning-far-clipper","passback","D","","doctrine_tokens=illusioning"
"Illusioning far Osis","illusioning-far-osis","passback","D","","doctrine_tokens=illusioning"
"Illusioning far Symp. Butterfly","illusioning-far-symp-butterfly","passback","D","symposium","doctrine_tokens=illusioning"
"Illusioning Flail","illusioning-flail","passback","D","","doctrine_tokens=illusioning"
"Illusioning Symp. Eggbeater","illusioning-symp-eggbeater","passback","D","symposium","doctrine_tokens=illusioning"
"Illusioning Symp. Illusioning Legover","illusioning-symp-illusioning-legover","passback","D","symposium","doctrine_tokens=illusioning"
"Nuclear far Butterfly","nuclear-far-butterfly","passback","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear far Double Down","nuclear-far-double-down","passback","D","dlo-double-down|blurry-furious","doctrine_tokens=nuclear"
"Nuclear far Mirage","nuclear-far-mirage","passback","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear near Butterfly","nuclear-near-butterfly","passback","D","blurry-furious","doctrine_tokens=nuclear"
"Pogo far Mirage","pogo-far-mirage","passback","D","pogo","doctrine_tokens=pogo"
"Pogo Nuclear far Double Down","pogo-nuclear-far-double-down","passback","D","dlo-double-down|pogo|blurry-furious","doctrine_tokens=nuclear|pogo"
"Shooting far Double Down","shooting-far-double-down","passback","D","dlo-double-down|shooting","doctrine_tokens=shooting"
"Symp. Illusioning Illusioning Mirage","symp-illusioning-illusioning-mirage","passback","D","symposium","doctrine_tokens=illusioning"
"Blurry Barfly (Blurriest)","blurry-barfly-blurriest","stanford","D","blurry-furious","doctrine_tokens=blurriest|blurry"
"Blurry Barfly Swirl (Blurriest Swirl)","blurry-barfly-swirl-blurriest-swirl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=blurriest|blurry"
"Blurry Barrage (Blurrage)","blurry-barrage-blurrage","stanford","D","blurry-furious","doctrine_tokens=blurrage|blurry"
"Blurry Blender (Food Processor)","blurry-blender-food-processor","stanford","D","blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Butterfly (Ripwalk)","blurry-butterfly-ripwalk","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Butterfly Swirl (Riptide)","blurry-butterfly-swirl-riptide","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Butterfly Swivel (Puree)","blurry-butterfly-swivel-puree","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Clipper","blurry-clipper","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Da Da Curve","blurry-da-da-curve","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry DLO (Fog)","blurry-dlo-fog","stanford","D","dlo-double-down|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Barfly (Leviathan)","blurry-ducking-barfly-leviathan","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Blender","blurry-ducking-blender","stanford","D","ducking|blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Butterfly (Ripped Warrior)","blurry-ducking-butterfly-ripped-warrior","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Butterfly Swirl (Cyborg)","blurry-ducking-butterfly-swirl-cyborg","stanford","D","ducking|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Eggbeater (Golden Shower)","blurry-ducking-eggbeater-golden-shower","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Illusion (Avalanche)","blurry-ducking-illusion-avalanche","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Mirage (Spike Hammer)","blurry-ducking-mirage-spike-hammer","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Motion (Syberian Express)","blurry-ducking-motion-syberian-express","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking PS Mirage","blurry-ducking-ps-mirage","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking PS Whirl","blurry-ducking-ps-whirl","stanford","D","ducking|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Torque (Gauntlet)","blurry-ducking-torque-gauntlet","stanford","D","ducking|blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Voodoo (Hell Raiser)","blurry-ducking-voodoo-hell-raiser","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Dyno (Grab Your Balls And Squeeze)","blurry-dyno-grab-your-balls-and-squeeze","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Eggbeater (Bed Wetter)","blurry-eggbeater-bed-wetter","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Flail (Backside Blizzard)","blurry-flail-backside-blizzard","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Flurry","blurry-flurry","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Guay","blurry-guay","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Illusion (Blizzard)","blurry-illusion-blizzard","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Legover","blurry-legover","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Mirage (Blur)","blurry-mirage-blur","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Motion (Locomotion)","blurry-motion-locomotion","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Osis (Crispy Torque)","blurry-osis-crispy-torque","stanford","D","blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Pickup","blurry-pickup","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry PS Whirling XBD Rake (Warlock) (Sasquatch)","blurry-ps-whirling-xbd-rake-warlock-sasquatch","stanford","D","whirl-swirl|blurry-furious|dragon-rake","doctrine_tokens=blurry"
"Blurry Reaper","blurry-reaper","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Reverse Guay","blurry-reverse-guay","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Reverse Whirl","blurry-reverse-whirl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Symposium DLO","blurry-symposium-dlo","stanford","D","symposium|dlo-double-down|blurry-furious","doctrine_tokens=blurry"
"Blurry Symposium Eggbeater","blurry-symposium-eggbeater","stanford","D","symposium|blurry-furious","doctrine_tokens=blurry"
"Blurry Symposium Mirage (Backside Blur)","blurry-symposium-mirage-backside-blur","stanford","D","symposium|blurry-furious","doctrine_tokens=blurry"
"Blurry Symposium Reverse Whirl","blurry-symposium-reverse-whirl","stanford","D","symposium|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Symposium Whirl (Whirlygig)","blurry-symposium-whirl-whirlygig","stanford","D","symposium|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Voodoo","blurry-voodoo","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Zulu Blender (Odula)","blurry-zulu-blender-odula","stanford","D","blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Zulu Butterfly","blurry-zulu-butterfly","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Blurry Zulu Mirage","blurry-zulu-mirage","stanford","D","blurry-furious","doctrine_tokens=blurry"
"Dragon Blurry Butterfly Dragon (Flipwalk)","dragon-blurry-butterfly-dragon-flipwalk","stanford","D","blurry-furious|dragon-rake","doctrine_tokens=blurry"
"Fairy Weaving Butterfly","fairy-weaving-butterfly","stanford","D","fairy|weaving","doctrine_tokens=weaving"
"Fairy Weaving Clipper","fairy-weaving-clipper","stanford","D","fairy|weaving","doctrine_tokens=weaving"
"Fairy Weaving Mirage","fairy-weaving-mirage","stanford","D","fairy|weaving","doctrine_tokens=weaving"
"Fairy Weaving Osis","fairy-weaving-osis","stanford","D","fairy|weaving","doctrine_tokens=weaving"
"Furious Barfly (Nemesis)","furious-barfly-nemesis","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Butterfly (Jani Walker)","furious-butterfly-jani-walker","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Butterfly Swirl (Tsunami)","furious-butterfly-swirl-tsunami","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=furious"
"Furious DLO (Nebula)","furious-dlo-nebula","stanford","D","dlo-double-down|blurry-furious","doctrine_tokens=furious"
"Furious Drifter","furious-drifter","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Eggbeater (Clown Face)","furious-eggbeater-clown-face","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Illusion (Fission)","furious-illusion-fission","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Mirage (Fury)","furious-mirage-fury","stanford","D","blurry-furious","doctrine_tokens=furious"
"Furious Symposium Eggbeater (Walrus)","furious-symposium-eggbeater-walrus","stanford","D","symposium|blurry-furious","doctrine_tokens=furious"
"Furious Symposium Mirage (Rage)","furious-symposium-mirage-rage","stanford","D","symposium|blurry-furious","doctrine_tokens=furious"
"Furious Whirl (Genesis)","furious-whirl-genesis","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=furious"
"Gyro Shooting Double Down (Gyro Shooting Star)","gyro-shooting-double-down-gyro-shooting-star","stanford","D","gyro-spyro|dlo-double-down|shooting","doctrine_tokens=shooting"
"Gyro Weaving Butterfly","gyro-weaving-butterfly","stanford","D","gyro-spyro|weaving","doctrine_tokens=weaving"
"High Stepping DDD (Arch Nemesis) (Furious George)","high-stepping-ddd-arch-nemesis-furious-george","stanford","D","stepping|blurry-furious","doctrine_tokens=furious"
"Illusioning Clipper (Grifter)","illusioning-clipper-grifter","stanford","D","","doctrine_tokens=illusioning"
"Illusioning Flail (Toe Massacre)","illusioning-flail-toe-massacre","stanford","D","","doctrine_tokens=illusioning"
"Illusioning Legover (Eggbeater)","illusioning-legover-eggbeater","stanford","D","","doctrine_tokens=illusioning"
"Illusioning Osis (Flux)","illusioning-osis-flux","stanford","D","","doctrine_tokens=illusioning"
"Illusioning Symposium Mirage (Slaughter)","illusioning-symposium-mirage-slaughter","stanford","D","symposium","doctrine_tokens=illusioning"
"Nuclear Butterfly (Matador)","nuclear-butterfly-matador","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear DDD (Cold Fusion) (Geesha)","nuclear-ddd-cold-fusion-geesha","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear DLO (Terminator)","nuclear-dlo-terminator","stanford","D","dlo-double-down|blurry-furious","doctrine_tokens=nuclear"
"Nuclear Drifter (69)","nuclear-drifter-69","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Ducking Mirage (Sumo Thong)","nuclear-ducking-mirage-sumo-thong","stanford","D","ducking|blurry-furious","doctrine_tokens=nuclear"
"Nuclear Mirage (Sumo)","nuclear-mirage-sumo","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Osis (Nucleosis) (Aeon Flux) (Paradox Flux)","nuclear-osis-nucleosis-aeon-flux-paradox-flux","stanford","D","blurry-furious|paradox","doctrine_tokens=nuclear"
"Nuclear ss Butterfly (Barfry)","nuclear-ss-butterfly-barfry","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Dyno (Godzilla)","nuclear-ss-dyno-godzilla","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Guay","nuclear-ss-guay","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Illusion","nuclear-ss-illusion","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Legover","nuclear-ss-legover","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Mirage","nuclear-ss-mirage","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Pickup","nuclear-ss-pickup","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Reverse Guay","nuclear-ss-reverse-guay","stanford","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Reverse Whirl","nuclear-ss-reverse-whirl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=nuclear"
"Nuclear ss Whirl (Hurl)","nuclear-ss-whirl-hurl","stanford","D","whirl-swirl|blurry-furious","doctrine_tokens=nuclear"
"Nuclear Symposium DLO (Oh Wheely)","nuclear-symposium-dlo-oh-wheely","stanford","D","symposium|dlo-double-down|blurry-furious","doctrine_tokens=nuclear"
"Nuclear Torque","nuclear-torque","stanford","D","blender-torque|blurry-furious","doctrine_tokens=nuclear"
"Pixie Weaving Butterfly","pixie-weaving-butterfly","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Mirage","pixie-weaving-mirage","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Osis","pixie-weaving-osis","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Symposium Mirage","pixie-weaving-symposium-mirage","stanford","D","pixie|symposium|weaving","doctrine_tokens=weaving"
"Pixie Weaving Whirl","pixie-weaving-whirl","stanford","D","pixie|whirl-swirl|weaving","doctrine_tokens=weaving"
"Pogo Barrage","pogo-barrage","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Blender","pogo-blender","stanford","D","blender-torque|pogo","doctrine_tokens=pogo"
"Pogo Clipper","pogo-clipper","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Da Da Curve","pogo-da-da-curve","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo DLO","pogo-dlo","stanford","D","dlo-double-down|pogo","doctrine_tokens=pogo"
"Pogo Drifter","pogo-drifter","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Eggbeater","pogo-eggbeater","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Illusion","pogo-illusion","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Legover","pogo-legover","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Mirage","pogo-mirage","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo Motion","pogo-motion","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Clipper","pogo-ss-clipper","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Flail","pogo-ss-flail","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Illusion","pogo-ss-illusion","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Legover","pogo-ss-legover","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Mirage","pogo-ss-mirage","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Pickup","pogo-ss-pickup","stanford","D","pogo","doctrine_tokens=pogo"
"Pogo ss Symposium Mirage","pogo-ss-symposium-mirage","stanford","D","symposium|pogo","doctrine_tokens=pogo"
"Pogo Torque","pogo-torque","stanford","D","blender-torque|pogo","doctrine_tokens=pogo"
"Pogo Whirl","pogo-whirl","stanford","D","whirl-swirl|pogo","doctrine_tokens=pogo"
"Pogo Whirling Swirl","pogo-whirling-swirl","stanford","D","whirl-swirl|pogo","doctrine_tokens=pogo"
"Shooting Barfly (Porn Star)","shooting-barfly-porn-star","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting Clipper","shooting-clipper","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting Da Da Curve","shooting-da-da-curve","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting DDD (Shooting Star)","shooting-ddd-shooting-star","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting DLO","shooting-dlo","stanford","D","dlo-double-down|shooting","doctrine_tokens=shooting"
"Shooting Ducking Butterfly","shooting-ducking-butterfly","stanford","D","ducking|shooting","doctrine_tokens=shooting"
"Shooting Eggbeater (Red Wetter)","shooting-eggbeater-red-wetter","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting Gyro Mirage (Cyclone)","shooting-gyro-mirage-cyclone","stanford","D","gyro-spyro|shooting","doctrine_tokens=shooting"
"Shooting ss Clipper","shooting-ss-clipper","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting ss Illusion","shooting-ss-illusion","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting ss Legover","shooting-ss-legover","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting ss Mirage","shooting-ss-mirage","stanford","D","shooting","doctrine_tokens=shooting"
"Shooting ss Pickup","shooting-ss-pickup","stanford","D","shooting","doctrine_tokens=shooting"
"Slapping Weaving Butterfly (Quantanamera)","slapping-weaving-butterfly-quantanamera","stanford","D","weaving","doctrine_tokens=weaving"
"Stepping DDD (Blurrier)","stepping-ddd-blurrier","stanford","D","stepping","doctrine_tokens=blurrier"
"Stepping Weaving Butterfly","stepping-weaving-butterfly","stanford","D","stepping|weaving","doctrine_tokens=weaving"
"Stepping Weaving Mirage","stepping-weaving-mirage","stanford","D","stepping|weaving","doctrine_tokens=weaving"
"Symposium Furious Legover","symposium-furious-legover","stanford","D","symposium|blurry-furious","doctrine_tokens=furious"
"Tapping Weaving Mirage","tapping-weaving-mirage","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Drifter","weaving-drifter","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Eclipse","weaving-eclipse","stanford","D","eclipse-hop-over|weaving","doctrine_tokens=weaving"
"Weaving Guay","weaving-guay","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Illusion","weaving-illusion","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Mirage","weaving-mirage","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Reverse Guay","weaving-reverse-guay","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving Symposium Mirage","weaving-symposium-mirage","stanford","D","symposium|weaving","doctrine_tokens=weaving"
"Weaving Toe Stall","weaving-toe-stall","stanford","D","weaving","doctrine_tokens=weaving"
"Weaving XBD Rake","weaving-xbd-rake","stanford","D","weaving|dragon-rake","doctrine_tokens=weaving"
