"name","slug","sources","category","ecosystems","signal_trace"
"Fairy ss Double Legover","fairy-ss-double-legover","footbagmoves","C","fairy","stack_depth=3;modifiers=fairy;directionals=double|ss"
"Far Whirling Bent Symposium Swirling Osis","far-whirling-bent-symposium-swirling-osis","footbagmoves","C","symposium|whirl-swirl","stack_depth=3;modifiers=symposium|whirling;directionals=far"
"Flailing ss Symposium Double Legover","flailing-ss-symposium-double-legover","footbagmoves","C","symposium","stack_depth=3;modifiers=symposium;directionals=double|ss"
"Flailing ss Symposium Double Over Down","flailing-ss-symposium-double-over-down","footbagmoves","C","symposium|dlo-double-down","stack_depth=3;modifiers=symposium;directionals=double|ss"
"Gyro Ducking Symposium Torque","gyro-ducking-symposium-torque","footbagmoves","C","ducking|symposium|gyro-spyro|blender-torque","stack_depth=3;modifiers=ducking|gyro|symposium"
"Miraging Symposium Double Over Down","miraging-symposium-double-over-down","footbagmoves","C","symposium|dlo-double-down","stack_depth=3;modifiers=miraging|symposium;directionals=double"
"Pixie Ducking Double Legover","pixie-ducking-double-legover","footbagmoves","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=double"
"Pixie Ducking Spinning Toe","pixie-ducking-spinning-toe","footbagmoves","C","ducking|pixie|spinning","stack_depth=3;modifiers=ducking|pixie|spinning"
"Pixie Ducking Symposium Mirage","pixie-ducking-symposium-mirage","footbagmoves","C","ducking|pixie|symposium","stack_depth=3;modifiers=ducking|pixie|symposium"
"Pixie Gyro Double Legover","pixie-gyro-double-legover","footbagmoves","C","pixie|gyro-spyro","stack_depth=3;modifiers=gyro|pixie;directionals=double"
"Pixie Miraging Symposium Miraging Legover","pixie-miraging-symposium-miraging-legover","footbagmoves","C","pixie|symposium","stack_depth=3;modifiers=miraging|pixie|symposium"
"Pixie Quantum Double Over Down Swirl","pixie-quantum-double-over-down-swirl","footbagmoves","C","pixie|quantum|whirl-swirl|dlo-double-down","stack_depth=3;modifiers=pixie|quantum;directionals=double"
"Pixie Spinning Double Over Down","pixie-spinning-double-over-down","footbagmoves","C","pixie|spinning|dlo-double-down","stack_depth=3;modifiers=pixie|spinning;directionals=double"
"Pixie Spinning Paradox Blender","pixie-spinning-paradox-blender","footbagmoves","C","pixie|spinning|blender-torque|paradox","stack_depth=3;modifiers=paradox|pixie|spinning"
"Pixie Spinning Paradox Symposium Whirl","pixie-spinning-paradox-symposium-whirl","footbagmoves","C","pixie|symposium|spinning|whirl-swirl|paradox","stack_depth=4;modifiers=paradox|pixie|spinning|symposium"
"Pixie Spinning Paradox Whirl","pixie-spinning-paradox-whirl","footbagmoves","C","pixie|spinning|whirl-swirl|paradox","stack_depth=3;modifiers=paradox|pixie|spinning"
"Pixie ss Double Over Down","pixie-ss-double-over-down","footbagmoves","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|ss"
"Pixie Symposium Whirling Swirl","pixie-symposium-whirling-swirl","footbagmoves","C","pixie|symposium|whirl-swirl","stack_depth=3;modifiers=pixie|symposium|whirling"
"Spinning Ducking Paradox Blender","spinning-ducking-paradox-blender","footbagmoves","C","ducking|spinning|blender-torque|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Paradox Drifter","spinning-ducking-paradox-drifter","footbagmoves","C","ducking|spinning|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Paradox Symposium Mirage","spinning-ducking-paradox-symposium-mirage","footbagmoves","C","ducking|symposium|spinning|paradox","stack_depth=4;modifiers=ducking|paradox|spinning|symposium"
"Spinning Ducking Paradox Symposium Whirl","spinning-ducking-paradox-symposium-whirl","footbagmoves","C","ducking|symposium|spinning|whirl-swirl|paradox","stack_depth=4;modifiers=ducking|paradox|spinning|symposium"
"Spinning Ducking Paradox Whirl","spinning-ducking-paradox-whirl","footbagmoves","C","ducking|spinning|whirl-swirl|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Symposium Double Over Down","spinning-ducking-symposium-double-over-down","footbagmoves","C","ducking|symposium|spinning|dlo-double-down","stack_depth=4;modifiers=ducking|spinning|symposium;directionals=double"
"Spinning Paradox Miraging Symposium Torque","spinning-paradox-miraging-symposium-torque","footbagmoves","C","symposium|spinning|blender-torque|paradox","stack_depth=4;modifiers=miraging|paradox|spinning|symposium"
"Spinning Paradox Symposium Whirl","spinning-paradox-symposium-whirl","footbagmoves","C","symposium|spinning|whirl-swirl|paradox","stack_depth=3;modifiers=paradox|spinning|symposium"
"Spinning Paradox Symposium Whirling Swirl","spinning-paradox-symposium-whirling-swirl","footbagmoves","C","symposium|spinning|whirl-swirl|paradox","stack_depth=4;modifiers=paradox|spinning|symposium|whirling"
"Spinning Symposium Double Over Down","spinning-symposium-double-over-down","footbagmoves","C","symposium|spinning|dlo-double-down","stack_depth=3;modifiers=spinning|symposium;directionals=double"
"Stepping Ducking Far Butterfly","stepping-ducking-far-butterfly","footbagmoves","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Far Butterfly Swirl","stepping-ducking-far-butterfly-swirl","footbagmoves","C","ducking|stepping|whirl-swirl","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Far Double Over Down","stepping-ducking-far-double-over-down","footbagmoves","C","ducking|stepping|dlo-double-down","stack_depth=4;modifiers=ducking|stepping;directionals=double|far"
"Stepping Ducking Far Motion","stepping-ducking-far-motion","footbagmoves","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Surging Ducking Paradox Symposium Whirling Rake","surging-ducking-paradox-symposium-whirling-rake","footbagmoves","C","ducking|symposium|whirl-swirl|dragon-rake|paradox","stack_depth=5;modifiers=ducking|paradox|surging|symposium|whirling"
"Surging Symposium Reverse Whirl","surging-symposium-reverse-whirl","footbagmoves","C","symposium|whirl-swirl","stack_depth=3;modifiers=surging|symposium;directionals=reverse"
"Symposium Reverse Whirling Swirl","symposium-reverse-whirling-swirl","footbagmoves","C","symposium|whirl-swirl","stack_depth=3;modifiers=symposium|whirling;directionals=reverse"
"Atomic Ducking far Double Down","atomic-ducking-far-double-down","passback","C","ducking|atomic|dlo-double-down","stack_depth=4;modifiers=atomic|ducking;directionals=double|far"
"Atomic Ducking far Mirage","atomic-ducking-far-mirage","passback","C","ducking|atomic","stack_depth=3;modifiers=atomic|ducking;directionals=far"
"Atomic Ducking far Torque","atomic-ducking-far-torque","passback","C","ducking|atomic|blender-torque","stack_depth=3;modifiers=atomic|ducking;directionals=far"
"Atomic far Double Down","atomic-far-double-down","passback","C","atomic|dlo-double-down","stack_depth=3;modifiers=atomic;directionals=double|far"
"Atomic far Symp. Double Down","atomic-far-symp-double-down","passback","C","symposium|atomic|dlo-double-down","stack_depth=3;modifiers=atomic;directionals=double|far"
"Barraging far Double Down","barraging-far-double-down","passback","C","dlo-double-down","stack_depth=3;modifiers=barraging;directionals=double|far"
"Barraging near Double Down","barraging-near-double-down","passback","C","dlo-double-down","stack_depth=3;modifiers=barraging;directionals=double|near"
"Clipper Ducking far Double Down","clipper-ducking-far-double-down","passback","C","ducking|dlo-double-down","stack_depth=3;modifiers=ducking;directionals=double|far"
"Fairy Spinning near Barraging far Buterfly","fairy-spinning-near-barraging-far-buterfly","passback","C","fairy|spinning","stack_depth=5;modifiers=barraging|fairy|spinning;directionals=far|near"
"Gyro, Spinning, Spinning Gyro, Double Spinning","gyro-spinning-spinning-gyro-double-spinning","passback","C","spinning|gyro-spyro","stack_depth=3;modifiers=gyro|spinning;directionals=double"
"Miraging far Symp. Double Down","miraging-far-symp-double-down","passback","C","symposium|dlo-double-down","stack_depth=3;modifiers=miraging;directionals=double|far"
"Pixie Ducking far DLO","pixie-ducking-far-dlo","passback","C","ducking|pixie|dlo-double-down","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Pixie Ducking far Mirage","pixie-ducking-far-mirage","passback","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Pixie far Double Down","pixie-far-double-down","passback","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|far"
"Pixie near Double Down","pixie-near-double-down","passback","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|near"
"Quantum far Double Down","quantum-far-double-down","passback","C","quantum|dlo-double-down","stack_depth=3;modifiers=quantum;directionals=double|far"
"Spinning Ducking far Blender","spinning-ducking-far-blender","passback","C","ducking|spinning|blender-torque","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Drifter","spinning-ducking-far-drifter","passback","C","ducking|spinning","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Symp. Whirl","spinning-ducking-far-symp-whirl","passback","C","ducking|symposium|spinning|whirl-swirl","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Symp.Torque","spinning-ducking-far-symp-torque","passback","C","ducking|symposium|spinning|blender-torque","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Whirl","spinning-ducking-far-whirl","passback","C","ducking|spinning|whirl-swirl","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning far Double Down","spinning-far-double-down","passback","C","spinning|dlo-double-down","stack_depth=3;modifiers=spinning;directionals=double|far"
"Spinning far Miraging Symp. Miraging Refraction","spinning-far-miraging-symp-miraging-refraction","passback","C","symposium|spinning","stack_depth=3;modifiers=miraging|spinning;directionals=far"
"Spinning far Miraging Symp. Torque","spinning-far-miraging-symp-torque","passback","C","symposium|spinning|blender-torque","stack_depth=3;modifiers=miraging|spinning;directionals=far"
"Spinning far Symp. Whirling Swirl","spinning-far-symp-whirling-swirl","passback","C","symposium|spinning|whirl-swirl","stack_depth=3;modifiers=spinning|whirling;directionals=far"
"Spinning near Double Down","spinning-near-double-down","passback","C","spinning|dlo-double-down","stack_depth=3;modifiers=spinning;directionals=double|near"
"Stepping Ducking far Double Down","stepping-ducking-far-double-down","passback","C","ducking|stepping|dlo-double-down","stack_depth=4;modifiers=ducking|stepping;directionals=double|far"
"Stepping Ducking far Drifter","stepping-ducking-far-drifter","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Grifter","stepping-ducking-far-grifter","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Swivel","stepping-ducking-far-swivel","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Symp. Eggbeater","stepping-ducking-far-symp-eggbeater","passback","C","ducking|stepping|symposium","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping far Double Down","stepping-far-double-down","passback","C","stepping|dlo-double-down","stack_depth=3;modifiers=stepping;directionals=double|far"
"Stepping far Symp. Double Down","stepping-far-symp-double-down","passback","C","stepping|symposium|dlo-double-down","stack_depth=3;modifiers=stepping;directionals=double|far"
"Stepping near Double Down","stepping-near-double-down","passback","C","stepping|dlo-double-down","stack_depth=3;modifiers=stepping;directionals=double|near"
"Surging Ducking far Blender","surging-ducking-far-blender","passback","C","ducking|blender-torque","stack_depth=3;modifiers=ducking|surging;directionals=far"
"Surging far Double Down","surging-far-double-down","passback","C","dlo-double-down","stack_depth=3;modifiers=surging;directionals=double|far"
"Ducking Far Symposium Reverse Whirl","ducking-far-symposium-reverse-whirl","stanford","C","ducking|symposium|whirl-swirl","stack_depth=4;modifiers=ducking|symposium;directionals=far|reverse"
"Fairy Spinning Ducking Osis","fairy-spinning-ducking-osis","stanford","C","ducking|fairy|spinning","stack_depth=3;modifiers=ducking|fairy|spinning"
"Fairy ss Double Pickup","fairy-ss-double-pickup","stanford","C","fairy","stack_depth=3;modifiers=fairy;directionals=double|ss"
"Fairy ss Reverse Guay","fairy-ss-reverse-guay","stanford","C","fairy","stack_depth=3;modifiers=fairy;directionals=reverse|ss"
"Fairy ss Reverse Swirl","fairy-ss-reverse-swirl","stanford","C","fairy|whirl-swirl","stack_depth=3;modifiers=fairy;directionals=reverse|ss"
"Fairy ss Reverse Whirl","fairy-ss-reverse-whirl","stanford","C","fairy|whirl-swirl","stack_depth=3;modifiers=fairy;directionals=reverse|ss"
"Fairy ss Symposium Mirage","fairy-ss-symposium-mirage","stanford","C","fairy|symposium","stack_depth=3;modifiers=fairy|symposium;directionals=ss"
"Fairy ss Symposium Whirl","fairy-ss-symposium-whirl","stanford","C","fairy|symposium|whirl-swirl","stack_depth=3;modifiers=fairy|symposium;directionals=ss"
"Fairy Symposium Mirage (Backside Fear) (Backside Fairy Smasher)","fairy-symposium-mirage-backside-fear-backside-fairy-smasher","stanford","C","fairy|symposium","stack_depth=3;modifiers=fairy|symposium;directionals=backside"
"Far Symposium Reverse Whirl","far-symposium-reverse-whirl","stanford","C","symposium|whirl-swirl","stack_depth=3;modifiers=symposium;directionals=far|reverse"
"Pixie ss Double Switchover","pixie-ss-double-switchover","stanford","C","pixie","stack_depth=3;modifiers=pixie;directionals=double|ss"
"Pixie ss Reverse Guay","pixie-ss-reverse-guay","stanford","C","pixie","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Reverse Swirl","pixie-ss-reverse-swirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Reverse Whirl","pixie-ss-reverse-whirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Symposium Eggbeater","pixie-ss-symposium-eggbeater","stanford","C","pixie|symposium","stack_depth=3;modifiers=pixie|symposium;directionals=ss"
"Pixie ss Symposium Mirage","pixie-ss-symposium-mirage","stanford","C","pixie|symposium","stack_depth=3;modifiers=pixie|symposium;directionals=ss"
"Pixie ss Symposium Reverse Whirl","pixie-ss-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=4;modifiers=pixie|symposium;directionals=reverse|ss"
"Pixie ss Symposium Reverse Whirling XBD Rake","pixie-ss-symposium-reverse-whirling-xbd-rake","stanford","C","pixie|symposium|whirl-swirl|dragon-rake","stack_depth=5;modifiers=pixie|symposium|whirling;directionals=reverse|ss"
"Pixie Symposium Reverse Whirl","pixie-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=3;modifiers=pixie|symposium;directionals=reverse"
"Symposium Reverse Whirling XBD Rake","symposium-reverse-whirling-xbd-rake","stanford","C","symposium|whirl-swirl|dragon-rake","stack_depth=3;modifiers=symposium|whirling;directionals=reverse"
