"name","slug","sources","category","ecosystems","signal_trace"
"Dwirl","dwirl","footbagmoves","A","","stack_depth=0"
"E-Walk","e-walk","footbagmoves","A","","stack_depth=0"
"Eggplant","eggplant","footbagmoves","A","","stack_depth=0"
"Ego","ego","footbagmoves","A","","stack_depth=0"
"Enterrage","enterrage","footbagmoves,passback","A","","stack_depth=0"
"Fairy Beater","fairy-beater","footbagmoves","A","fairy","modifiers=fairy;stack_depth=1"
"Fairy DLO (ss)","fairy-dlo","passback","A","fairy|dlo-double-down","paren_kind=directional-qualifier;modifiers=fairy;stack_depth=2"
"Fairy Ducking Butterfly","fairy-ducking-butterfly","footbagmoves","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Legover","fairy-ducking-legover","footbagmoves","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Pickup","fairy-ducking-pickup","footbagmoves","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Eggbeater","fairy-eggbeater","footbagmoves","A","fairy","modifiers=fairy;stack_depth=1"
"Fairy Illusion (same side)","fairy-illusion","footbagmoves","A","fairy","paren_kind=directional-qualifier;modifiers=fairy;stack_depth=1"
"Fairy Legover","fairy-legover","footbagmoves,passback","A","fairy","modifiers=fairy;stack_depth=1"
"Fairy Mirage (same side)","fairy-mirage","footbagmoves","A","fairy","paren_kind=directional-qualifier;modifiers=fairy;stack_depth=1"
"Fairy Pickup","fairy-pickup","footbagmoves,passback","A","fairy","modifiers=fairy;stack_depth=1"
"Fairy ss Osis","fairy-ss-osis","footbagmoves","A","fairy","modifiers=fairy;stack_depth=2"
"Fairy Tale","fairy-tale","footbagmoves","A","fairy","modifiers=fairy;stack_depth=1"
"Fairy Torque (same side)","fairy-torque","footbagmoves","A","fairy|blender-torque","paren_kind=directional-qualifier;modifiers=fairy;stack_depth=1"
"Far Dyno","far-dyno","footbagmoves","A","","stack_depth=1"
"Far Reverse Whirl","far-reverse-whirl","footbagmoves","A","whirl-swirl","stack_depth=2"
"Fender","fender","footbagmoves","A","","stack_depth=0"
"Fender Bender","fender-bender","footbagmoves","A","","stack_depth=0"
"Feral","feral","footbagmoves","A","","stack_depth=0"
"Ferocious","ferocious","footbagmoves","A","","stack_depth=0"
"Firefly","firefly","footbagmoves","A","","stack_depth=0"
"Firewalk","firewalk","footbagmoves","A","","stack_depth=0"
"Fission","fission","footbagmoves","A","","stack_depth=0"
"Flaming Homer","flaming-homer","footbagmoves","A","","stack_depth=0"
"Flaming Tard","flaming-tard","footbagmoves","A","","stack_depth=0"
"Flipwalk","flipwalk","footbagmoves","A","","stack_depth=0"
"Floatation","floatation","footbagmoves","A","","stack_depth=0"
"Flying Fish","flying-fish","footbagmoves","A","","stack_depth=0"
"Forque","forque","footbagmoves","A","","stack_depth=0"
"Forquelift","forquelift","footbagmoves","A","","stack_depth=0"
"Fracture","fracture","footbagmoves,passback","A","","stack_depth=0"
"Frankenstein","frankenstein","footbagmoves","A","","stack_depth=0"
"Frantic Legover","frantic-legover","passback","A","","stack_depth=0"
"Freak","freak","footbagmoves","A","","stack_depth=0"
"Frenzy","frenzy","footbagmoves","A","","stack_depth=0"
"Fume","fume","footbagmoves","A","","stack_depth=0"
"Furnace","furnace","footbagmoves","A","","stack_depth=0"
"G.Y.B.A.S.","gybas","footbagmoves","A","","stack_depth=0"
"Gangsta Party","gangsta-party","footbagmoves","A","","stack_depth=0"
"Gary Coleman","gary-coleman","footbagmoves","A","","stack_depth=0"
"Genesis","genesis","footbagmoves,passback","A","","stack_depth=0"
"Genuphobia","genuphobia","footbagmoves","A","","stack_depth=0"
"Gilan","gilan","footbagmoves","A","","stack_depth=0"
"Glaucoma","glaucoma","footbagmoves","A","","stack_depth=0"
"Godzilla","godzilla","footbagmoves","A","","stack_depth=0"
"Golden Shower","golden-shower","footbagmoves","A","","stack_depth=0"
"Goliath","goliath","footbagmoves","A","","stack_depth=0"
"Grifter","grifter","footbagmoves,passback","A","","stack_depth=0"
"Guillotine","guillotine","footbagmoves","A","","stack_depth=0"
"Gyro Barfly","gyro-barfly","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Blender","gyro-blender","footbagmoves","A","gyro-spyro|blender-torque","modifiers=gyro;stack_depth=1"
"Gyro Butterfly","gyro-butterfly","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Clipper","gyro-clipper","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro DLO","gyro-dlo","footbagmoves","A","gyro-spyro|dlo-double-down","modifiers=gyro;stack_depth=1"
"Gyro Illusion","gyro-illusion","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Mirage","gyro-mirage","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Osis","gyro-osis","footbagmoves","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Symp Swirl","gyro-symp-swirl","passback","A","gyro-spyro|whirl-swirl","modifiers=gyro;stack_depth=1"
"Gyro Toe","gyro-toe","passback","A","gyro-spyro","modifiers=gyro;stack_depth=1"
"Gyro Whirl","gyro-whirl","footbagmoves","A","gyro-spyro|whirl-swirl","modifiers=gyro;stack_depth=1"
"Gyro Whirling Swirl","gyro-whirling-swirl","passback","A","gyro-spyro|whirl-swirl","modifiers=gyro|whirling;stack_depth=2"
"Heart","heart","footbagmoves","A","","stack_depth=0"
"Hurl","hurl","footbagmoves","A","","stack_depth=0"
"Icarus","icarus","footbagmoves","A","","stack_depth=0"
"Icon","icon","footbagmoves","A","","stack_depth=0"
"Ill Frenzy","ill-frenzy","footbagmoves","A","","stack_depth=0"
"Infinity","infinity","passback","A","","stack_depth=0"
"Infinity Swirl","infinity-swirl","passback","A","whirl-swirl","stack_depth=0"
"Inspinning Clipper","inspinning-clipper","footbagmoves,passback","A","spinning|inspinning","modifiers=inspinning;stack_depth=1"
"Inspinning Osis","inspinning-osis","footbagmoves,passback","A","spinning|inspinning","modifiers=inspinning;stack_depth=1"
"Inspinning Same Side Butterfly","inspinning-same-side-butterfly","fborg","A","spinning|inspinning","modifiers=inspinning;stack_depth=1"
"Inspinning Same Side Illusion","inspinning-same-side-illusion","fborg","A","spinning|inspinning","modifiers=inspinning;stack_depth=1"
"Inspinning Same Side Mirage","inspinning-same-side-mirage","fborg","A","spinning|inspinning","modifiers=inspinning;stack_depth=1"
"Irish Cream","irish-cream","footbagmoves","A","","stack_depth=0"
"Irish Spring","irish-spring","footbagmoves","A","","stack_depth=0"
"Jacknife","jacknife","footbagmoves","A","","stack_depth=0"
"Janiwalker","janiwalker","footbagmoves,passback","A","","stack_depth=0"
"Joan","joan","footbagmoves","A","","stack_depth=0"
"Johny Quest","johny-quest","footbagmoves","A","","stack_depth=0"
"Johny Vodka","johny-vodka","footbagmoves","A","","stack_depth=0"
"Juggernaut","juggernaut","footbagmoves","A","","stack_depth=0"
"Juno Reactor","juno-reactor","footbagmoves","A","","stack_depth=0"
"Kill Frenzy","kill-frenzy","footbagmoves","A","","stack_depth=0"
"Kiss Of The Scorpion","kiss-of-the-scorpion","footbagmoves","A","","stack_depth=0"
"Kiwi","kiwi","footbagmoves","A","","stack_depth=0"
"Kyttyrä","kyttyrä","footbagmoves","A","","stack_depth=0"
"Lawnmoir","lawnmoir","footbagmoves","A","","stack_depth=0"
"Leaning Jowler","leaning-jowler","footbagmoves","A","","stack_depth=0"
"Legbreaker","legbreaker","footbagmoves","A","","stack_depth=0"
"Legfreezer","legfreezer","footbagmoves","A","","stack_depth=0"
"Leviathan","leviathan","footbagmoves","A","","stack_depth=0"
"Liquifier","liquifier","footbagmoves","A","","stack_depth=0"
"Little Apple","little-apple","footbagmoves","A","","stack_depth=0"
"Locomotion","locomotion","footbagmoves,passback","A","","stack_depth=0"
"Lotus","lotus","footbagmoves","A","","stack_depth=0"
"Macon Bacon","macon-bacon","footbagmoves","A","","stack_depth=0"
"Maelstrom","maelstrom","footbagmoves","A","","stack_depth=0"
"Majello","majello","footbagmoves","A","","stack_depth=0"
"Margaritaville","margaritaville","footbagmoves","A","","stack_depth=0"
"Massacre","massacre","footbagmoves","A","","stack_depth=0"
"Maverick","maverick","footbagmoves","A","","stack_depth=0"
"Merlin","merlin","footbagmoves,passback","A","","stack_depth=0"
"Miraging Eclipse","miraging-eclipse","fborg","A","eclipse-hop-over","modifiers=miraging;stack_depth=1"
"Moby Dick","moby-dick","footbagmoves","A","","stack_depth=0"
"Mofly","mofly","footbagmoves","A","","stack_depth=0"
"Moirius","moirius","footbagmoves","A","","stack_depth=0"
"Morpheus","morpheus","footbagmoves","A","","stack_depth=0"
"Motion","motion","footbagmoves,passback","A","","stack_depth=0"
"Motion Sickness","motion-sickness","footbagmoves","A","","stack_depth=0"
"Muerto","muerto","footbagmoves","A","","stack_depth=0"
"MXZYPTLK","mxzyptlk","footbagmoves","A","","stack_depth=0"
"Nallegam","nallegam","footbagmoves","A","","stack_depth=0"
"Nebula","nebula","footbagmoves","A","","stack_depth=0"
"Nemesis Swirl","nemesis-swirl","footbagmoves","A","whirl-swirl","stack_depth=0"
"Neutron Smasher","neutron-smasher","footbagmoves","A","","stack_depth=0"
"Nobius","nobius","footbagmoves","A","","stack_depth=0"
"Nuclear Illusion","nuclear-illusion","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Legover","nuclear-legover","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nuclear Pickup","nuclear-pickup","footbagmoves","D","blurry-furious","doctrine_tokens=nuclear"
"Nullwalk","nullwalk","footbagmoves","A","","stack_depth=0"
"Ocean","ocean","footbagmoves","A","","stack_depth=0"
"Odula","odula","footbagmoves","A","","stack_depth=0"
"Oh Wheely","oh-wheely","footbagmoves","A","","stack_depth=0"
"Omelette Du Fromage","omelette-du-fromage","footbagmoves","A","","stack_depth=0"
"Original Barroque","original-barroque","footbagmoves","A","","stack_depth=0"
"Orpheus","orpheus","footbagmoves","A","","stack_depth=0"
"Osmosis","osmosis","footbagmoves","A","","stack_depth=0"
"Overlord","overlord","footbagmoves","A","","stack_depth=0"
"Pandemonium","pandemonium","footbagmoves","A","","stack_depth=0"
"Pandora`s Box","pandora`s-box","footbagmoves","A","","stack_depth=0"
"Paradon Swirl","paradon-swirl","fborg","A","whirl-swirl","stack_depth=0"
"Paradox Barrage","paradox-barrage","fborg","A","paradox","modifiers=paradox;stack_depth=1"
"Paradox Blizzard","paradox-blizzard","fborg","A","paradox","modifiers=paradox;stack_depth=1"
"Paradox Double Leg Over","paradox-double-leg-over","fborg","A","paradox","modifiers=paradox;stack_depth=2"
"Paradox High Plains Drifter","paradox-high-plains-drifter","fborg","A","paradox","modifiers=paradox;stack_depth=1"
"Paradox Illusion","paradox-illusion","fborg","A","paradox","modifiers=paradox;stack_depth=1"
"Paradox Ripwalk","paradox-ripwalk","fborg","A","paradox","modifiers=paradox;stack_depth=1"
"Paradox Symposium Mirage","paradox-symposium-mirage","fborg","A","symposium|paradox","modifiers=paradox|symposium;stack_depth=2"
"Paradox Symposium Whirling Rake","paradox-symposium-whirling-rake","footbagmoves","C","symposium|whirl-swirl|dragon-rake|paradox","stack_depth=3;modifiers=paradox|symposium|whirling"
"Paradox Whirling Rake","paradox-whirling-rake","footbagmoves","A","whirl-swirl|dragon-rake|paradox","modifiers=paradox|whirling;stack_depth=2"
"Parallax","parallax","footbagmoves","A","","stack_depth=0"
"Paratoxic","paratoxic","footbagmoves","A","","stack_depth=0"
"Park Avenue","park-avenue","footbagmoves","A","","stack_depth=0"
"Pdx Dada Curve","pdx-dada-curve","footbagmoves","A","","stack_depth=0"
"Pdx DLO","pdx-dlo","footbagmoves","A","dlo-double-down","stack_depth=0"
"Pdx Illusion","pdx-illusion","footbagmoves","A","","stack_depth=0"
"Pdx Whirling Swirl","pdx-whirling-swirl","footbagmoves","A","whirl-swirl","modifiers=whirling;stack_depth=1"
"Phase","phase","footbagmoves","A","","stack_depth=0"
"Philibuster","philibuster","footbagmoves","A","","stack_depth=0"
"Phobia","phobia","footbagmoves","A","","stack_depth=0"
"Pixie Double Pickup (ss)","pixie-double-pickup","passback","C","pixie","paren_kind=directional-qualifier;stack_depth=3;modifiers=pixie;directionals=double|ss"
"Pixie DSO","pixie-dso","passback","A","pixie|dlo-double-down","modifiers=pixie;stack_depth=1"
"Pixie Ducking Legover","pixie-ducking-legover","footbagmoves","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Pickup","pixie-ducking-pickup","footbagmoves","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Eclipse","pixie-eclipse","fborg","A","pixie|eclipse-hop-over","modifiers=pixie;stack_depth=1"
"Pixie Eggbeater","pixie-eggbeater","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Leg Over","pixie-leg-over","fborg","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Legover","pixie-legover","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Osis","pixie-osis","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Paradon","pixie-paradon","fborg","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Pickup","pixie-pickup","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Quantum Butterfly","pixie-quantum-butterfly","footbagmoves","A","pixie|quantum","modifiers=pixie|quantum;stack_depth=2"
"Pixie Same Side Illusion","pixie-same-side-illusion","fborg","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Symposium Illusion","pixie-symposium-illusion","footbagmoves","A","pixie|symposium","modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Mirage","pixie-symposium-mirage","footbagmoves","A","pixie|symposium","modifiers=pixie|symposium;stack_depth=2"
"Pixie Torque","pixie-torque","footbagmoves","A","pixie|blender-torque","modifiers=pixie;stack_depth=1"
"Pixie Whirl","pixie-whirl","footbagmoves","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=1"
"PLO","plo","passback","A","","stack_depth=0"
"POD","pod","footbagmoves","A","","stack_depth=0"
"Porque","porque","footbagmoves","A","","stack_depth=0"
"Predator","predator","footbagmoves","A","","stack_depth=0"
"PS Illusion","ps-illusion","footbagmoves","A","","stack_depth=0"
"PS Mirage","ps-mirage","footbagmoves","A","","stack_depth=0"
"Pteradon","pteradon","footbagmoves","A","","stack_depth=0"
"Puck","puck","footbagmoves","A","","stack_depth=0"
"Quagmire","quagmire","footbagmoves","A","","stack_depth=0"
"Quantanamera","quantanamera","footbagmoves","A","","stack_depth=0"
"Quantum Butterfly (same side)","quantum-butterfly","footbagmoves","A","quantum","paren_kind=directional-qualifier;modifiers=quantum;stack_depth=1"
"Quantum Drifter","quantum-drifter","fborg","A","quantum","modifiers=quantum;stack_depth=1"
"Quantum Illusion","quantum-illusion","footbagmoves","A","quantum","modifiers=quantum;stack_depth=1"
"Quantum Legover","quantum-legover","footbagmoves","A","quantum","modifiers=quantum;stack_depth=1"
"Quantum Mirage","quantum-mirage","footbagmoves","A","quantum","modifiers=quantum;stack_depth=1"
"Quantum Osis","quantum-osis","footbagmoves","A","quantum","modifiers=quantum;stack_depth=1"
"Quantum Pickup (same side)","quantum-pickup","footbagmoves","A","quantum","paren_kind=directional-qualifier;modifiers=quantum;stack_depth=1"
"Quantum Whirl","quantum-whirl","fborg","A","quantum|whirl-swirl","modifiers=quantum;stack_depth=1"
"Quark","quark","footbagmoves","A","","stack_depth=0"
"Rage","rage","footbagmoves","A","","stack_depth=0"
"Rail Warrior","rail-warrior","footbagmoves","A","rail-rooted","stack_depth=0"
"Raildown","raildown","footbagmoves","A","rail-rooted","stack_depth=0"
"Railplant","railplant","footbagmoves","A","rail-rooted","stack_depth=0"
"Railwalk","railwalk","footbagmoves","A","rail-rooted","stack_depth=0"
"Rasmus","rasmus","footbagmoves","A","","stack_depth=0"
"Reactor","reactor","footbagmoves","A","","stack_depth=0"
"Red Ribbon","red-ribbon","footbagmoves","A","","stack_depth=0"
"Redwetter","redwetter","footbagmoves","A","","stack_depth=0"
"Reverse Swirling Osis","reverse-swirling-osis","footbagmoves","A","whirl-swirl","stack_depth=1"
"Reverse Whirling Rake","reverse-whirling-rake","footbagmoves","A","whirl-swirl|dragon-rake","modifiers=whirling;stack_depth=2"
"Revstein","revstein","footbagmoves","A","","stack_depth=0"
"Ripcurl","ripcurl","footbagmoves","A","","stack_depth=0"
"Ripped Warrior","ripped-warrior","footbagmoves,passback","A","","stack_depth=0"
"Riptide","riptide","footbagmoves","A","","stack_depth=0"
"Ropaduleo","ropaduleo","footbagmoves","A","","stack_depth=0"
"Royall Assassin","royall-assassin","footbagmoves","A","","stack_depth=0"
"Sabotage","sabotage","footbagmoves","A","","stack_depth=0"
"Saildown","saildown","footbagmoves","A","","stack_depth=0"
"Sasquatch","sasquatch","footbagmoves","A","","stack_depth=0"
"Scorpions Toe Nail","scorpions-toe-nail","footbagmoves","A","","stack_depth=0"
"Shaft","shaft","footbagmoves","A","","stack_depth=0"
"Shmoe","shmoe","footbagmoves","A","","stack_depth=0"
"Singularity","singularity","footbagmoves","A","","stack_depth=0"
"Slap","slap","footbagmoves","A","","stack_depth=0"
"Slapdown","slapdown","footbagmoves","A","","stack_depth=0"
"Slapstick","slapstick","footbagmoves","A","","stack_depth=0"
"Smashwalk","smashwalk","footbagmoves","A","","stack_depth=0"
"Smile","smile","footbagmoves","A","","stack_depth=0"
"Snapdragon","snapdragon","footbagmoves","A","dragon-rake","stack_depth=0"
"Snowflake","snowflake","footbagmoves","A","","stack_depth=0"
"Solestice","solestice","passback","A","","stack_depth=0"
"Spanish Fly","spanish-fly","footbagmoves","A","","stack_depth=0"
"Spanishfly","spanishfly","passback","A","","stack_depth=0"
"Spikehammer","spikehammer","footbagmoves","A","","stack_depth=0"
"Spinning Butterfly Swirl","spinning-butterfly-swirl","footbagmoves","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=1"
"Spinning Ducking Butterfly","spinning-ducking-butterfly","footbagmoves,passback","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Ducking Clipper","spinning-ducking-clipper","footbagmoves","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Ducking Osis","spinning-ducking-osis","footbagmoves,passback","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Ducking Pdx Mirage","spinning-ducking-pdx-mirage","footbagmoves","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Paradox Blender","spinning-paradox-blender","fborg","A","spinning|blender-torque|paradox","modifiers=paradox|spinning;stack_depth=2"
"Spinning Paradox Illusion","spinning-paradox-illusion","fborg","A","spinning|paradox","modifiers=paradox|spinning;stack_depth=2"
"Spinning Paradox Mirage","spinning-paradox-mirage","fborg","A","spinning|paradox","modifiers=paradox|spinning;stack_depth=2"
"Spinning Paradox Whirl","spinning-paradox-whirl","fborg","A","spinning|whirl-swirl|paradox","modifiers=paradox|spinning;stack_depth=2"
"Spinning Pdx DLO","spinning-pdx-dlo","footbagmoves","A","spinning|dlo-double-down","modifiers=spinning;stack_depth=1"
"Spinning Pdx Illusion","spinning-pdx-illusion","footbagmoves","A","spinning","modifiers=spinning;stack_depth=1"
"Spinning Pdx Mirage","spinning-pdx-mirage","footbagmoves","A","spinning","modifiers=spinning;stack_depth=1"
"Spinning Pdx Whirl","spinning-pdx-whirl","footbagmoves","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=1"
"Spinning Symp Swirl","spinning-symp-swirl","passback","A","spinning|whirl-swirl","modifiers=spinning;stack_depth=1"
"Spinning Symposium Down Double Down","spinning-symposium-down-double-down","fborg","C","symposium|spinning|dlo-double-down","stack_depth=3;modifiers=spinning|symposium;directionals=double"
