"name","slug","sources","category","ecosystems","signal_trace"
"Pixie Butterfly","pixie-butterfly","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Butterfly (same side)","pixie-butterfly-same-side","footbagmoves","A","pixie","paren_kind=directional-qualifier;modifiers=pixie;stack_depth=1"
"Pixie Diving Butterfly","pixie-diving-butterfly","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Double Legover","pixie-double-legover","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie Ducking Butterfly","pixie-ducking-butterfly","footbagmoves|passback","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Double Legover","pixie-ducking-double-legover","footbagmoves","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=double"
"Pixie Ducking Spinning Toe","pixie-ducking-spinning-toe","footbagmoves","C","ducking|pixie|spinning","stack_depth=3;modifiers=ducking|pixie|spinning"
"Pixie Ducking Symposium Mirage","pixie-ducking-symposium-mirage","footbagmoves","C","ducking|pixie|symposium","stack_depth=3;modifiers=ducking|pixie|symposium"
"Pixie Flail","pixie-flail","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Gyro Double Legover","pixie-gyro-double-legover","footbagmoves","C","pixie|gyro-spyro","stack_depth=3;modifiers=gyro|pixie;directionals=double"
"Pixie Legover (same side)","pixie-legover-same-side","footbagmoves","A","pixie","paren_kind=directional-qualifier;modifiers=pixie;stack_depth=1"
"Pixie Miraging Symposium Miraging Legover","pixie-miraging-symposium-miraging-legover","footbagmoves","C","pixie|symposium","stack_depth=3;modifiers=miraging|pixie|symposium"
"Pixie Pickup (same side)","pixie-pickup-same-side","footbagmoves","A","pixie","paren_kind=directional-qualifier;modifiers=pixie;stack_depth=1"
"Pixie Quantum Double Over Down Swirl","pixie-quantum-double-over-down-swirl","footbagmoves","C","pixie|quantum|whirl-swirl|dlo-double-down","stack_depth=3;modifiers=pixie|quantum;directionals=double"
"Pixie Spinning Double Over Down","pixie-spinning-double-over-down","footbagmoves","C","pixie|spinning|dlo-double-down","stack_depth=3;modifiers=pixie|spinning;directionals=double"
"Pixie Spinning Paradox Blender","pixie-spinning-paradox-blender","footbagmoves","C","pixie|spinning|blender-torque|paradox","stack_depth=3;modifiers=paradox|pixie|spinning"
"Pixie Spinning Paradox Symposium Whirl","pixie-spinning-paradox-symposium-whirl","footbagmoves","C","pixie|symposium|spinning|whirl-swirl|paradox","stack_depth=4;modifiers=paradox|pixie|spinning|symposium"
"Pixie Spinning Paradox Whirl","pixie-spinning-paradox-whirl","footbagmoves","C","pixie|spinning|whirl-swirl|paradox","stack_depth=3;modifiers=paradox|pixie|spinning"
"Pixie ss Double Over Down","pixie-ss-double-over-down","footbagmoves","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|ss"
"Pixie ss Drifter","pixie-ss-drifter","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Dyno","pixie-ss-dyno","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Original Tap","pixie-ss-original-tap","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Osis","pixie-ss-osis","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie Symposium Eggbeater","pixie-symposium-eggbeater","footbagmoves","A","pixie|symposium","modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Illusion (same side)","pixie-symposium-illusion-same-side","footbagmoves","A","pixie|symposium","paren_kind=directional-qualifier;modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Mirage (same side)","pixie-symposium-mirage-same-side","footbagmoves","A","pixie|symposium","paren_kind=directional-qualifier;modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Whirling Swirl","pixie-symposium-whirling-swirl","footbagmoves","C","pixie|symposium|whirl-swirl","stack_depth=3;modifiers=pixie|symposium|whirling"
"Pixie Torque (same side)","pixie-torque-same-side","footbagmoves","A","pixie|blender-torque","paren_kind=directional-qualifier;modifiers=pixie;stack_depth=1"
"Pixie Whirl (same side)","pixie-whirl-same-side","footbagmoves","A","pixie|whirl-swirl","paren_kind=directional-qualifier;modifiers=pixie;stack_depth=1"
"Pixie Wonton Butterfly","pixie-wonton-butterfly","footbagmoves","A","pixie","modifiers=pixie;stack_depth=1"
"Triple Pixie","triple-pixie","footbagmoves","A","pixie","modifiers=pixie;stack_depth=2"
"Arctic (frigidosis Pixie)","arctic-frigidosis-pixie","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Backside Symposium Smear (Pixie Symposium Mirage)","backside-symposium-smear-pixie-symposium-mirage","fborg","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Dimwalk (Pixie Opposite Side Butterfly)","dimwalk-pixie-opposite-side-butterfly","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Frantic (pixie-quantum)","frantic-pixie-quantum","fborg","B","pixie|quantum","match=folk-name-with-parenthetical-reading"
"Magellan (Pixie Same Legover)","magellan-pixie-same-legover","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Parkwalk (Pixie Same Side Butterfly)","parkwalk-pixie-same-side-butterfly","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Inspinning","pixie-inspinning","fborg","A","pixie|spinning|inspinning","modifiers=inspinning|pixie;stack_depth=2"
"Pixie Pinching","pixie-pinching","fborg","A","pixie","modifiers=pixie;stack_depth=1"
"Sailing (Pixie Illusion)","sailing-pixie-illusion","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Smear (Pixie Mirage)","smear-pixie-mirage","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Smog (Pixie Double Legover)","smog-pixie-double-legover","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Smoke (Pixie Drifter)","smoke-pixie-drifter","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Smudge (Pixie Illusion)","smudge-pixie-illusion","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Terrage (Double Pixie)","terrage-double-pixie","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Terraging (Double Pixie)","terraging-double-pixie","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"Yoda (Pixie Ripwalk)","yoda-pixie-ripwalk","fborg","B","pixie","match=folk-name-with-parenthetical-reading"
"double-dex ""Pixie","double-dex-pixie","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Magellan (Pixie ss Legover)","magellan-pixie-ss-legover","passback","B","pixie","match=folk-name-with-parenthetical-reading"
"Pigbeater (Pixie op Eggbeater)","pigbeater-pixie-op-eggbeater","passback","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie (archaic)","pixie-archaic","passback","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Diving near Butterfly","pixie-diving-near-butterfly","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie DOD","pixie-dod","passback","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Ducking far DLO","pixie-ducking-far-dlo","passback","C","ducking|pixie|dlo-double-down","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Pixie Ducking far Mirage","pixie-ducking-far-mirage","passback","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Pixie far Butterfly","pixie-far-butterfly","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie far DLO","pixie-far-dlo","passback","A","pixie|dlo-double-down","modifiers=pixie;stack_depth=2"
"Pixie far Double Down","pixie-far-double-down","passback","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|far"
"Pixie far Drifter","pixie-far-drifter","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie far Eggbeater","pixie-far-eggbeater","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie far Legover","pixie-far-legover","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie far Pickup","pixie-far-pickup","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie far Symp. Eggbeater","pixie-far-symp-eggbeater","passback","A","pixie|symposium","modifiers=pixie;stack_depth=2"
"Pixie Mobius","pixie-mobius","passback","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie near Butterfly","pixie-near-butterfly","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie near Double Down","pixie-near-double-down","passback","C","pixie|dlo-double-down","stack_depth=3;modifiers=pixie;directionals=double|near"
"Pixie near Drifter","pixie-near-drifter","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie near Legover","pixie-near-legover","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie op Toe / Toe ss Mirage","pixie-op-toe-toe-ss-mirage","passback","B","pixie","match=slash-alt-pair"
"Pixie ss Mirage","pixie-ss-mirage","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Pickup","pixie-ss-pickup","passback","A","pixie","modifiers=pixie;stack_depth=2"
"PLO (Pixie Legover) / Toe ss DLO","plo-pixie-legover-toe-ss-dlo","passback","B","pixie|dlo-double-down","match=slash-alt-pair"
"POD, Pixie Over Down","pod-pixie-over-down","passback","A","pixie","modifiers=pixie;stack_depth=1"
"Smear (Pixie op Mirage)","smear-pixie-op-mirage","passback","B","pixie","match=folk-name-with-parenthetical-reading"
"Smog (Pixie op DLO)","smog-pixie-op-dlo","passback","B","pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"triple-dex ""Pixie","triple-dex-pixie","passback","A","pixie","modifiers=pixie;stack_depth=2"
"Double Pixie (Terrage)","double-pixie-terrage","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Barrage","pixie-barrage","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Blacula","pixie-blacula","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Blender","pixie-blender","stanford","A","pixie|blender-torque","modifiers=pixie;stack_depth=1"
"Pixie Butterfly (Dimwalk)","pixie-butterfly-dimwalk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Reverse Swirl (Dimwalk Reverse Swirl)","pixie-butterfly-reverse-swirl-dimwalk-reverse-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Swirl (Dimwalk Swirl)","pixie-butterfly-swirl-dimwalk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly Swivel (Dimwalk Swivel)","pixie-butterfly-swivel-dimwalk-swivel","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Butterfly XBD Rake (Dimwalk Rake)","pixie-butterfly-xbd-rake-dimwalk-rake","stanford","B","pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Clipper","pixie-clipper","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Da Da Curve","pixie-da-da-curve","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Diving Butterfly (Darkwalk)","pixie-diving-butterfly-darkwalk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Diving Mirage","pixie-diving-mirage","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Diving Osis (Alpine Maverick)","pixie-diving-osis-alpine-maverick","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Diving Pickup","pixie-diving-pickup","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Diving Symposium Mirage","pixie-diving-symposium-mirage","stanford","A","pixie|symposium","modifiers=pixie|symposium;stack_depth=2"
"Pixie Diving Whirl","pixie-diving-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=1"
"Pixie DLO (Smog)","pixie-dlo-smog","stanford","B","pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie DOD (Dimmier)","pixie-dod-dimmier","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Dolomite","pixie-dolomite","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Double Switchover","pixie-double-switchover","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie Drifter (Smoke)","pixie-drifter-smoke","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly (Phoenix)","pixie-ducking-butterfly-phoenix","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly Swirl (Phoenix Swirl)","pixie-ducking-butterfly-swirl-phoenix-swirl","stanford","B","ducking|pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly XBD Rake (Phoenix Rake)","pixie-ducking-butterfly-xbd-rake-phoenix-rake","stanford","B","ducking|pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Clipper","pixie-ducking-clipper","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking DLO (Goliath)","pixie-ducking-dlo-goliath","stanford","B","ducking|pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Illusion","pixie-ducking-illusion","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Legover (Puck)","pixie-ducking-legover-puck","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Mirage (Assassin)","pixie-ducking-mirage-assassin","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Osis","pixie-ducking-osis","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Pickup (Alpine Paste)","pixie-ducking-pickup-alpine-paste","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Spinning Toe (Wahnsinn)","pixie-ducking-spinning-toe-wahnsinn","stanford","B","ducking|pixie|spinning","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Symposium Mirage (Royal Assassin)","pixie-ducking-symposium-mirage-royal-assassin","stanford","B","ducking|pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Whirl","pixie-ducking-whirl","stanford","A","ducking|pixie|whirl-swirl","modifiers=ducking|pixie;stack_depth=2"
"Pixie Dyno","pixie-dyno","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Eggbeater (Pig Beater)","pixie-eggbeater-pig-beater","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Flail (Backside Smudge)","pixie-flail-backside-smudge","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Grifter","pixie-grifter","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Guay","pixie-guay","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Gyro DLO (Gilan)","pixie-gyro-dlo-gilan","stanford","B","pixie|gyro-spyro|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie Gyro Torque (Pixie Mobius)","pixie-gyro-torque-pixie-mobius","stanford","B","pixie|gyro-spyro|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Illusion (Smudge)","pixie-illusion-smudge","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Inward Gyro Mirage","pixie-inward-gyro-mirage","stanford","A","pixie|gyro-spyro","modifiers=gyro|pixie;stack_depth=2"
"Pixie Legover (PLO)","pixie-legover-plo","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Massacre","pixie-massacre","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Merlin","pixie-merlin","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Mirage (Smear)","pixie-mirage-smear","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Miraging Butterfly (Yoda)","pixie-miraging-butterfly-yoda","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Miraging Flail","pixie-miraging-flail","stanford","A","pixie","modifiers=miraging|pixie;stack_depth=2"
"Pixie Miraging Symposium Eggbeater (Pixie Armageddon)","pixie-miraging-symposium-eggbeater-pixie-armageddon","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Paradon (Dimmiest)","pixie-paradon-dimmiest","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Pickup (Paste)","pixie-pickup-paste","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie Reverse Guay","pixie-reverse-guay","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie Reverse Swirl","pixie-reverse-swirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie Reverse Whirl","pixie-reverse-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie Spinning Blender (Overlord)","pixie-spinning-blender-overlord","stanford","B","pixie|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Spinning PS Whirl (Blue Widow)","pixie-spinning-ps-whirl-blue-widow","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Spinning Whirl (Slapstick)","pixie-spinning-whirl-slapstick","stanford","B","pixie|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Barrage","pixie-ss-barrage","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Blender","pixie-ss-blender","stanford","A","pixie|blender-torque","modifiers=pixie;stack_depth=2"
"Pixie ss Butterfly (Park Walk)","pixie-ss-butterfly-park-walk","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Butterfly Swirl (Park Walk Swirl)","pixie-ss-butterfly-swirl-park-walk-swirl","stanford","B","pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie ss Clipper","pixie-ss-clipper","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Da Da Curve","pixie-ss-da-da-curve","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss DLO","pixie-ss-dlo","stanford","A","pixie|dlo-double-down","modifiers=pixie;stack_depth=2"
"Pixie ss Double Switchover","pixie-ss-double-switchover","stanford","C","pixie","stack_depth=3;modifiers=pixie;directionals=double|ss"
"Pixie ss Drifter (Catacomb)","pixie-ss-drifter-catacomb","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Dyno (Majello)","pixie-ss-dyno-majello","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Eggbeater","pixie-ss-eggbeater","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Flail","pixie-ss-flail","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Grifter","pixie-ss-grifter","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Guay","pixie-ss-guay","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Illusion","pixie-ss-illusion","stanford","A","pixie","modifiers=pixie;stack_depth=2"
"Pixie ss Legover (Magellan)","pixie-ss-legover-magellan","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Osis (Maverick)","pixie-ss-osis-maverick","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie ss Reverse Guay","pixie-ss-reverse-guay","stanford","C","pixie","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Reverse Swirl","pixie-ss-reverse-swirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Reverse Whirl","pixie-ss-reverse-whirl","stanford","C","pixie|whirl-swirl","stack_depth=3;modifiers=pixie;directionals=reverse|ss"
"Pixie ss Swirl","pixie-ss-swirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie ss Symposium Eggbeater","pixie-ss-symposium-eggbeater","stanford","C","pixie|symposium","stack_depth=3;modifiers=pixie|symposium;directionals=ss"
"Pixie ss Symposium Mirage","pixie-ss-symposium-mirage","stanford","C","pixie|symposium","stack_depth=3;modifiers=pixie|symposium;directionals=ss"
"Pixie ss Symposium Reverse Whirl","pixie-ss-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=4;modifiers=pixie|symposium;directionals=reverse|ss"
"Pixie ss Symposium Reverse Whirling XBD Rake","pixie-ss-symposium-reverse-whirling-xbd-rake","stanford","C","pixie|symposium|whirl-swirl|dragon-rake","stack_depth=5;modifiers=pixie|symposium|whirling;directionals=reverse|ss"
"Pixie ss Torque","pixie-ss-torque","stanford","A","pixie|blender-torque","modifiers=pixie;stack_depth=2"
"Pixie ss Whirl","pixie-ss-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=2"
"Pixie ss XBD Rake","pixie-ss-xbd-rake","stanford","A","pixie|dragon-rake","modifiers=pixie;stack_depth=2"
"Pixie Symposium Eggbeater (Pandemonium)","pixie-symposium-eggbeater-pandemonium","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Symposium Mirage (Backside Smear)","pixie-symposium-mirage-backside-smear","stanford","B","pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Symposium Reverse Whirl","pixie-symposium-reverse-whirl","stanford","C","pixie|symposium|whirl-swirl","stack_depth=3;modifiers=pixie|symposium;directionals=reverse"
"Pixie Symposium Whirl","pixie-symposium-whirl","stanford","A","pixie|symposium|whirl-swirl","modifiers=pixie|symposium;stack_depth=2"
"Pixie Symposium Whirling Swirl (Croissant)","pixie-symposium-whirling-swirl-croissant","stanford","B","pixie|symposium|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Torque (Porque)","pixie-torque-porque","stanford","B","pixie|blender-torque","match=folk-name-with-parenthetical-reading"
"Pixie Weaving Butterfly","pixie-weaving-butterfly","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Mirage","pixie-weaving-mirage","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Osis","pixie-weaving-osis","stanford","D","pixie|weaving","doctrine_tokens=weaving"
"Pixie Weaving Symposium Mirage","pixie-weaving-symposium-mirage","stanford","D","pixie|symposium|weaving","doctrine_tokens=weaving"
"Pixie Weaving Whirl","pixie-weaving-whirl","stanford","D","pixie|whirl-swirl|weaving","doctrine_tokens=weaving"
"Pixie Wonton Butterfly (Wookie)","pixie-wonton-butterfly-wookie","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
"Pixie XBD Rake (Swerve)","pixie-xbd-rake-swerve","stanford","B","pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Zulu Butterfly","pixie-zulu-butterfly","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Zulu Mirage","pixie-zulu-mirage","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Zulu Osis","pixie-zulu-osis","stanford","A","pixie","modifiers=pixie;stack_depth=1"
"Pixie Zulu Symposium Mirage","pixie-zulu-symposium-mirage","stanford","A","pixie|symposium","modifiers=pixie|symposium;stack_depth=2"
"Pixie Zulu Whirl","pixie-zulu-whirl","stanford","A","pixie|whirl-swirl","modifiers=pixie;stack_depth=1"
"Triple Pixie (Trixie)","triple-pixie-trixie","stanford","B","pixie","match=folk-name-with-parenthetical-reading"
