"name","slug","sources","category","ecosystems","signal_trace"
"Fairy Ducking Mirage","fairy-ducking-mirage","footbagmoves","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Torque","fairy-ducking-torque","footbagmoves","A","ducking|fairy|blender-torque","modifiers=ducking|fairy;stack_depth=2"
"Gyro Ducking Symposium Torque","gyro-ducking-symposium-torque","footbagmoves","C","ducking|symposium|gyro-spyro|blender-torque","stack_depth=3;modifiers=ducking|gyro|symposium"
"Nuclear Ducking Mirage","nuclear-ducking-mirage","footbagmoves","D","ducking|blurry-furious","doctrine_tokens=nuclear"
"Pixie Ducking Butterfly","pixie-ducking-butterfly","footbagmoves|passback","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Double Legover","pixie-ducking-double-legover","footbagmoves","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=double"
"Pixie Ducking Spinning Toe","pixie-ducking-spinning-toe","footbagmoves","C","ducking|pixie|spinning","stack_depth=3;modifiers=ducking|pixie|spinning"
"Pixie Ducking Symposium Mirage","pixie-ducking-symposium-mirage","footbagmoves","C","ducking|pixie|symposium","stack_depth=3;modifiers=ducking|pixie|symposium"
"Quantum Ducking Whirl","quantum-ducking-whirl","footbagmoves","A","ducking|quantum|whirl-swirl","modifiers=ducking|quantum;stack_depth=2"
"Railing Ducking Butterfly","railing-ducking-butterfly","footbagmoves","A","ducking|rail-rooted","modifiers=ducking;stack_depth=1"
"Railing Ducking Legover","railing-ducking-legover","footbagmoves","A","ducking|rail-rooted","modifiers=ducking;stack_depth=1"
"Railing Ducking Mirage","railing-ducking-mirage","footbagmoves","A","ducking|rail-rooted","modifiers=ducking;stack_depth=1"
"Spinning Ducking Paradox Blender","spinning-ducking-paradox-blender","footbagmoves","C","ducking|spinning|blender-torque|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Paradox Drifter","spinning-ducking-paradox-drifter","footbagmoves","C","ducking|spinning|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Paradox Symposium Mirage","spinning-ducking-paradox-symposium-mirage","footbagmoves","C","ducking|symposium|spinning|paradox","stack_depth=4;modifiers=ducking|paradox|spinning|symposium"
"Spinning Ducking Paradox Symposium Whirl","spinning-ducking-paradox-symposium-whirl","footbagmoves","C","ducking|symposium|spinning|whirl-swirl|paradox","stack_depth=4;modifiers=ducking|paradox|spinning|symposium"
"Spinning Ducking Paradox Whirl","spinning-ducking-paradox-whirl","footbagmoves","C","ducking|spinning|whirl-swirl|paradox","stack_depth=3;modifiers=ducking|paradox|spinning"
"Spinning Ducking Symposium Double Over Down","spinning-ducking-symposium-double-over-down","footbagmoves","C","ducking|symposium|spinning|dlo-double-down","stack_depth=4;modifiers=ducking|spinning|symposium;directionals=double"
"Stepping Ducking Far Butterfly","stepping-ducking-far-butterfly","footbagmoves","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Far Butterfly Swirl","stepping-ducking-far-butterfly-swirl","footbagmoves","C","ducking|stepping|whirl-swirl","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Far Double Over Down","stepping-ducking-far-double-over-down","footbagmoves","C","ducking|stepping|dlo-double-down","stack_depth=4;modifiers=ducking|stepping;directionals=double|far"
"Stepping Ducking Far Motion","stepping-ducking-far-motion","footbagmoves","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Pdx Illusion","stepping-ducking-pdx-illusion","footbagmoves","A","ducking|stepping","modifiers=ducking|stepping;stack_depth=2"
"Surging Ducking Paradox Symposium Whirling Rake","surging-ducking-paradox-symposium-whirling-rake","footbagmoves","C","ducking|symposium|whirl-swirl|dragon-rake|paradox","stack_depth=5;modifiers=ducking|paradox|surging|symposium|whirling"
"Avalanche (Stepping Ducking Paradox Illusion)","avalanche-stepping-ducking-paradox-illusion","fborg","B","ducking|stepping|paradox","match=folk-name-with-parenthetical-reading"
"Gauntlet (Stepping Ducking Paradox Torque)","gauntlet-stepping-ducking-paradox-torque","fborg","B","ducking|stepping|blender-torque|paradox","match=folk-name-with-parenthetical-reading"
"Spike Hammer (Stepping Ducking Paradox Mirage)","spike-hammer-stepping-ducking-paradox-mirage","fborg","B","ducking|stepping|paradox","match=folk-name-with-parenthetical-reading"
"Symposium Tomahawk (Ducking Paradox Symposium Whirl)","symposium-tomahawk-ducking-paradox-symposium-whirl","fborg","B","ducking|symposium|whirl-swirl|paradox","match=folk-name-with-parenthetical-reading"
"Tomahawk (Ducking Paradox Whirl)","tomahawk-ducking-paradox-whirl","fborg","B","ducking|whirl-swirl|paradox","match=folk-name-with-parenthetical-reading"
"Atomic Ducking far Double Down","atomic-ducking-far-double-down","passback","C","ducking|atomic|dlo-double-down","stack_depth=4;modifiers=atomic|ducking;directionals=double|far"
"Atomic Ducking far Mirage","atomic-ducking-far-mirage","passback","C","ducking|atomic","stack_depth=3;modifiers=atomic|ducking;directionals=far"
"Atomic Ducking far Torque","atomic-ducking-far-torque","passback","C","ducking|atomic|blender-torque","stack_depth=3;modifiers=atomic|ducking;directionals=far"
"Clipper Ducking far Blender","clipper-ducking-far-blender","passback","A","ducking|blender-torque","modifiers=ducking;stack_depth=2"
"Clipper Ducking far Double Down","clipper-ducking-far-double-down","passback","C","ducking|dlo-double-down","stack_depth=3;modifiers=ducking;directionals=double|far"
"Clipper Ducking far Drifter","clipper-ducking-far-drifter","passback","A","ducking","modifiers=ducking;stack_depth=2"
"Clipper Ducking far Symp. Whirl","clipper-ducking-far-symp-whirl","passback","A","ducking|symposium|whirl-swirl","modifiers=ducking;stack_depth=2"
"Clipper Ducking far Whirl","clipper-ducking-far-whirl","passback","A","ducking|whirl-swirl","modifiers=ducking;stack_depth=2"
"Pixie Ducking far DLO","pixie-ducking-far-dlo","passback","C","ducking|pixie|dlo-double-down","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Pixie Ducking far Mirage","pixie-ducking-far-mirage","passback","C","ducking|pixie","stack_depth=3;modifiers=ducking|pixie;directionals=far"
"Spinning Ducking far Blender","spinning-ducking-far-blender","passback","C","ducking|spinning|blender-torque","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Drifter","spinning-ducking-far-drifter","passback","C","ducking|spinning","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Symp. Whirl","spinning-ducking-far-symp-whirl","passback","C","ducking|symposium|spinning|whirl-swirl","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Symp.Torque","spinning-ducking-far-symp-torque","passback","C","ducking|symposium|spinning|blender-torque","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking far Whirl","spinning-ducking-far-whirl","passback","C","ducking|spinning|whirl-swirl","stack_depth=3;modifiers=ducking|spinning;directionals=far"
"Spinning Ducking Superfly","spinning-ducking-superfly","passback","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Stepping Ducking far Double Down","stepping-ducking-far-double-down","passback","C","ducking|stepping|dlo-double-down","stack_depth=4;modifiers=ducking|stepping;directionals=double|far"
"Stepping Ducking far Drifter","stepping-ducking-far-drifter","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Grifter","stepping-ducking-far-grifter","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Swivel","stepping-ducking-far-swivel","passback","C","ducking|stepping","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking far Symp. Eggbeater","stepping-ducking-far-symp-eggbeater","passback","C","ducking|stepping|symposium","stack_depth=3;modifiers=ducking|stepping;directionals=far"
"Stepping Ducking Torque","stepping-ducking-torque","passback","A","ducking|stepping|blender-torque","modifiers=ducking|stepping;stack_depth=2"
"Surging Ducking far Blender","surging-ducking-far-blender","passback","C","ducking|blender-torque","stack_depth=3;modifiers=ducking|surging;directionals=far"
"Atomic Ducking Blender (Super Ego)","atomic-ducking-blender-super-ego","stanford","B","ducking|atomic|blender-torque","match=folk-name-with-parenthetical-reading"
"Atomic Ducking Butterfly (Atomic Warrior)","atomic-ducking-butterfly-atomic-warrior","stanford","B","ducking|atomic","match=folk-name-with-parenthetical-reading"
"Atomic Ducking DLO (Tunguska)","atomic-ducking-dlo-tunguska","stanford","B","ducking|atomic|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Atomic Ducking Mirage (Rasmus) (Skull Smasher)","atomic-ducking-mirage-rasmus-skull-smasher","stanford","A","ducking|atomic","modifiers=atomic|ducking;stack_depth=2"
"Atomic Ducking Motion (Mont Royal)","atomic-ducking-motion-mont-royal","stanford","B","ducking|atomic","match=folk-name-with-parenthetical-reading"
"Atomic Ducking Torque (Icarus)","atomic-ducking-torque-icarus","stanford","B","ducking|atomic|blender-torque","match=folk-name-with-parenthetical-reading"
"Atomic Ducking Whirl (Ego) (Tamboura)","atomic-ducking-whirl-ego-tamboura","stanford","A","ducking|atomic|whirl-swirl","modifiers=atomic|ducking;stack_depth=2"
"Blurry Ducking Barfly (Leviathan)","blurry-ducking-barfly-leviathan","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Blender","blurry-ducking-blender","stanford","D","ducking|blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Butterfly (Ripped Warrior)","blurry-ducking-butterfly-ripped-warrior","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Butterfly Swirl (Cyborg)","blurry-ducking-butterfly-swirl-cyborg","stanford","D","ducking|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Eggbeater (Golden Shower)","blurry-ducking-eggbeater-golden-shower","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Illusion (Avalanche)","blurry-ducking-illusion-avalanche","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Mirage (Spike Hammer)","blurry-ducking-mirage-spike-hammer","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Motion (Syberian Express)","blurry-ducking-motion-syberian-express","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking PS Mirage","blurry-ducking-ps-mirage","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking PS Whirl","blurry-ducking-ps-whirl","stanford","D","ducking|whirl-swirl|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Torque (Gauntlet)","blurry-ducking-torque-gauntlet","stanford","D","ducking|blender-torque|blurry-furious","doctrine_tokens=blurry"
"Blurry Ducking Voodoo (Hell Raiser)","blurry-ducking-voodoo-hell-raiser","stanford","D","ducking|blurry-furious","doctrine_tokens=blurry"
"Ducking Barfly (Spanish Fly)","ducking-barfly-spanish-fly","stanford","B","ducking","match=folk-name-with-parenthetical-reading"
"Ducking Butterfly Swirl","ducking-butterfly-swirl","stanford","A","ducking|whirl-swirl","modifiers=ducking;stack_depth=1"
"Ducking DLO","ducking-dlo","stanford","A","ducking|dlo-double-down","modifiers=ducking;stack_depth=1"
"Ducking Drifter","ducking-drifter","stanford","A","ducking","modifiers=ducking;stack_depth=1"
"Ducking Eclipse","ducking-eclipse","stanford","A","ducking|eclipse-hop-over","modifiers=ducking;stack_depth=1"
"Ducking Far Legover","ducking-far-legover","stanford","A","ducking","modifiers=ducking;stack_depth=2"
"Ducking Far Osis","ducking-far-osis","stanford","A","ducking","modifiers=ducking;stack_depth=2"
"Ducking Far Pickup","ducking-far-pickup","stanford","A","ducking","modifiers=ducking;stack_depth=2"
"Ducking Far Symposium Reverse Whirl","ducking-far-symposium-reverse-whirl","stanford","C","ducking|symposium|whirl-swirl","stack_depth=4;modifiers=ducking|symposium;directionals=far|reverse"
"Ducking Guay","ducking-guay","stanford","A","ducking","modifiers=ducking;stack_depth=1"
"Ducking Paradox Blender (Mind Bender)","ducking-paradox-blender-mind-bender","stanford","B","ducking|blender-torque|paradox","match=folk-name-with-parenthetical-reading"
"Ducking Paradox Drifter (Vertigo)","ducking-paradox-drifter-vertigo","stanford","B","ducking|paradox","match=folk-name-with-parenthetical-reading"
"Ducking Paradox Flail","ducking-paradox-flail","stanford","A","ducking|paradox","modifiers=ducking|paradox;stack_depth=2"
"Ducking Paradox Mirage","ducking-paradox-mirage","stanford","A","ducking|paradox","modifiers=ducking|paradox;stack_depth=2"
"Ducking Paradox Whirl (Tomahawk)","ducking-paradox-whirl-tomahawk","stanford","B","ducking|whirl-swirl|paradox","match=folk-name-with-parenthetical-reading"
"Ducking PS Whirl (Mullet)","ducking-ps-whirl-mullet","stanford","B","ducking|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Ducking Reverse Guay","ducking-reverse-guay","stanford","A","ducking","modifiers=ducking;stack_depth=2"
"Ducking Symposium Mirage","ducking-symposium-mirage","stanford","A","ducking|symposium","modifiers=ducking|symposium;stack_depth=2"
"Ducking Toe Stall","ducking-toe-stall","stanford","A","ducking","modifiers=ducking;stack_depth=1"
"Fairy Ducking Blender (Fender Bender)","fairy-ducking-blender-fender-bender","stanford","B","ducking|fairy|blender-torque","match=folk-name-with-parenthetical-reading"
"Fairy Ducking Butterfly (Fairy Warrior)","fairy-ducking-butterfly-fairy-warrior","stanford","B","ducking|fairy","match=folk-name-with-parenthetical-reading"
"Fairy Ducking Clipper","fairy-ducking-clipper","stanford","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking DLO","fairy-ducking-dlo","stanford","A","ducking|fairy|dlo-double-down","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Drifter (Alpine Fume)","fairy-ducking-drifter-alpine-fume","stanford","B","ducking|fairy","match=folk-name-with-parenthetical-reading"
"Fairy Ducking Mirage (Guillotine) (Cower)","fairy-ducking-mirage-guillotine-cower","stanford","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Osis","fairy-ducking-osis","stanford","A","ducking|fairy","modifiers=ducking|fairy;stack_depth=2"
"Fairy Ducking Torque (Forque Lift)","fairy-ducking-torque-forque-lift","stanford","B","ducking|fairy|blender-torque","match=folk-name-with-parenthetical-reading"
"Fairy Ducking Whirl","fairy-ducking-whirl","stanford","A","ducking|fairy|whirl-swirl","modifiers=ducking|fairy;stack_depth=2"
"Fairy Spinning Ducking Osis","fairy-spinning-ducking-osis","stanford","C","ducking|fairy|spinning","stack_depth=3;modifiers=ducking|fairy|spinning"
"Flailing Ducking Butterfly (Alpine Legbreaker)","flailing-ducking-butterfly-alpine-legbreaker","stanford","B","ducking","match=folk-name-with-parenthetical-reading"
"Nuclear Ducking Mirage (Sumo Thong)","nuclear-ducking-mirage-sumo-thong","stanford","D","ducking|blurry-furious","doctrine_tokens=nuclear"
"Pixie Ducking Butterfly (Phoenix)","pixie-ducking-butterfly-phoenix","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly Swirl (Phoenix Swirl)","pixie-ducking-butterfly-swirl-phoenix-swirl","stanford","B","ducking|pixie|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Butterfly XBD Rake (Phoenix Rake)","pixie-ducking-butterfly-xbd-rake-phoenix-rake","stanford","B","ducking|pixie|dragon-rake","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Clipper","pixie-ducking-clipper","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking DLO (Goliath)","pixie-ducking-dlo-goliath","stanford","B","ducking|pixie|dlo-double-down","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Illusion","pixie-ducking-illusion","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Legover (Puck)","pixie-ducking-legover-puck","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Mirage (Assassin)","pixie-ducking-mirage-assassin","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Osis","pixie-ducking-osis","stanford","A","ducking|pixie","modifiers=ducking|pixie;stack_depth=2"
"Pixie Ducking Pickup (Alpine Paste)","pixie-ducking-pickup-alpine-paste","stanford","B","ducking|pixie","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Spinning Toe (Wahnsinn)","pixie-ducking-spinning-toe-wahnsinn","stanford","B","ducking|pixie|spinning","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Symposium Mirage (Royal Assassin)","pixie-ducking-symposium-mirage-royal-assassin","stanford","B","ducking|pixie|symposium","match=folk-name-with-parenthetical-reading"
"Pixie Ducking Whirl","pixie-ducking-whirl","stanford","A","ducking|pixie|whirl-swirl","modifiers=ducking|pixie;stack_depth=2"
"Shooting Ducking Butterfly","shooting-ducking-butterfly","stanford","D","ducking|shooting","doctrine_tokens=shooting"
"Spinning Ducking Blender (Gangsta Party)","spinning-ducking-blender-gangsta-party","stanford","B","ducking|spinning|blender-torque","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Drifter (Morpheus)","spinning-ducking-drifter-morpheus","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Mirage","spinning-ducking-mirage","stanford","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Ducking Pickup","spinning-ducking-pickup","stanford","A","ducking|spinning","modifiers=ducking|spinning;stack_depth=2"
"Spinning Ducking PS Mirage (Anoxia)","spinning-ducking-ps-mirage-anoxia","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirl (Montage)","spinning-ducking-ps-whirl-montage","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking PS Whirling XBD Rake (Montage Rake)","spinning-ducking-ps-whirling-xbd-rake-montage-rake","stanford","B","ducking|spinning|whirl-swirl|dragon-rake","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Reverse Whirling Swivel (Black Hole ?)","spinning-ducking-reverse-whirling-swivel-black-hole","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Super Fly (Super Dee Duper Fly)","spinning-ducking-super-fly-super-dee-duper-fly","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Voodoo (Wonderland)","spinning-ducking-voodoo-wonderland","stanford","B","ducking|spinning","match=folk-name-with-parenthetical-reading"
"Spinning Ducking Whirl (Maelstrom)","spinning-ducking-whirl-maelstrom","stanford","B","ducking|spinning|whirl-swirl","match=folk-name-with-parenthetical-reading"
"Surging Ducking Blender (Cheese Processor)","surging-ducking-blender-cheese-processor","stanford","B","ducking|blender-torque","match=folk-name-with-parenthetical-reading"
"Surging Ducking Motion (Overdose)","surging-ducking-motion-overdose","stanford","B","ducking","match=folk-name-with-parenthetical-reading"
"Surging Ducking Torque","surging-ducking-torque","stanford","A","ducking|blender-torque","modifiers=ducking|surging;stack_depth=2"
